id,roberta_neg,roberta_neu,roberta_pos,asin,name,rating,date,verified,title,body,helpfulVotes
61,0.011534403,0.017455706,0.9710099,B001AO4OUC,monira ardell,5,"October 2, 2009",False,this phone is great people are crazy to give a bad review!,I LOVE THIS PHONE! YES I WOULD LOVE IT TO HAVE MORE FEATURES BUT I LOVE THIS PHONE! THE SOUND QUALITY IS GREAT! I COULD BE DOING LAUNDRY AND BE TALKING IN SPEAKER AND HEAR AND BE HERD PERFECTLY WITHOUT THE ECKO MOST PHONES MAKE TO WHO EVER IS LISTENING TO YOU THE WEB IS NORMAL LIKE ANY OTHER PHONE THE TEXING IS GOOD ASS WELL OVERALL THIS PHONE WON ME OVER WITH ITS SOUND QUALITY IVE HAD SO MANY PHONES VERY LOW ON SOUND THIS PHONE IS PERFECT I HAD THE OTHER PHONE THE $[...]. ONE BUT UPGRADED TO THIS ONE AND LOVE IT'S EVEN BETTER THAN THE OTHER ONE ITS VERY EASY TO TIPE THE BUTTONS ARE NOT HARD AT ALL LOVE THIS PHONE.,1.0
62,0.8449218,0.13858071,0.01649742,B001AO4OUC,C. YOUNG,1,"August 3, 2009",False,This phone was designed by the devil.,"This phone is JUNK. Do NOT buy this phone. You will have much faster messaging via regular USPS. Your text messages will be lost in the vast time warp of boost mobilism where they will stay until you decide to try to use the internet on this phone. While waiting the regular 15 minutes for a webpage to load, you will be bumrushed by a million of delayed texts which will obliterate all the efforts this sorry little phone has put forth in trying to load the webpage. The screen will turn white and the entire phone will reset on its own. You will then have the responsibility of manually turning your transmitters back on for the phone to work again. If you are arguing with a girlfriend on this phone, she will dump you because she will think you have hung up on her. If you have close family members, they will abandon you and make pacts with other family members not to call or text you because you never text back and hardly ever answer. If you are having an affair with a married woman, this phone will hold all the messages you sent to her until her husband has come home. Then, like magic, this phone will deliver all the long lost messages as soon as he picks up his wife's phone. They should reaname this phone the i666. The Taliban has claimed responsibility for this phone, but common sense makes one wonder if it wasn't created by a more sinister power. Possibly Satan himself.",1.0
63,0.03701575,0.19414929,0.768835,B001AO4OUC,M. reyeshernandez,5,"August 2, 2009",False,RUGGED,it withstands a lot and is worth the money only thing IT DOESNT HAVE A CAMERA,1.0
64,0.7816418,0.19287607,0.025482126,B001DCJAJG,Kindle Customer,4,"June 22, 2014",True,Good phone...good price.,"This was a replacement for the one my mom had that went south on us. Can't really complain about it because the problem with this device is the carrier not the phone. Probably should give it five stars because the seller gave a spot on description, gave a charger, and threw in a case for free but yet again my carrier doesn't seem to like the phone. I did receive this package next day.",2.0
65,0.008665563,0.030440113,0.9608943,B001DCJAJG,poppamiller,5,"July 24, 2012",True,Motorola V365,"The shipping time on the phone was great, The phone also works great and as it is supose to, My sims card had no problems as some stated theirs did, great battery life, nice looking phone. Work in a area that my other phone had no signal this phone does when clear out, Not so good when cloudy, But would buy again from seller. Thank you Mark",1.0
66,0.015243513,0.6115228,0.37323365,B001DCJAJG,Amy,3,"August 24, 2015",True,Three Stars,Purchased 2 and one worked....,
67,0.009905806,0.2727161,0.71737814,B001DCJAJG,JL,5,"June 21, 2015",True,Five Stars,Delivered as promised.,
68,0.15540864,0.6101182,0.23447315,B001DCJAJG,Brenda W.,3,"September 12, 2013",True,IT IS OKAY,"They are showing a cingular phone which is identical to the one that I had ,Instead I got an AT&tT.It is okay but yhe cingular phone has more options.",1.0
69,0.0038094504,0.008147882,0.9880427,B001DCJAJG,Lynn Gamble,5,"July 11, 2015",True,it is her third one like it. This one is perfect for her,"My wife loves this phone, it is her third one like it. This one is perfect for her. Thanks.",
70,0.083084315,0.28432927,0.6325864,B001DCJAJG,Teresa Dickson,5,"June 5, 2013",True,old fashioned....,"this phone was the one my husband got when we first opened our cell account many years ago. He is not open to change and I wasn't sure i could get this phone again. I am very glad I was able to get it for him, and it is working quite well. Thank you.",2.0
71,0.73181987,0.21450666,0.05367357,B001DCJAJG,D. Thoreson,2,"May 29, 2012",True,Old phone may not work with a new SIM card,"I got this phone because I wanted a phone that would have better reception than my previous phone. However, it never recognized any of the information stored on my SIM card, so it was essentially useless to me.",
72,0.5332859,0.44792584,0.01878823,B001DCJAJG,Tom Richards,3,"February 23, 2014",True,Misrepresented condition,"The phone was purchased through an 'Alpha Wireless' supposedly in Texas but shipped from a 'Go Green Wireless' out of Florida. While I understand that several companies may cooperate to fulfill orders it does make it difficult regarding recourse when, in this case, a phone was represented as 'New' and simply was not. The price paid should have more closely reflected the condition. Buyer beware as usual when using Amazon or Ebay.",
73,0.80232936,0.14782354,0.049847063,B001DCJAJG,elephant,1,"August 7, 2012",True,a bad choice,"It's a nice phone only if it worked properly. I can answer the phone but can't hear the person on the line I have to put the phone on speaker in order to hear, this causes people to hang up because the phone's a piece of junk. this started happen two days after I got the phone.....a bad choice.",1.0
74,0.009486438,0.0368417,0.9536718,B001DCJAJG,cassandra smith,5,"December 12, 2014",True,Five Stars,Very satisfied,
75,0.002564324,0.012741803,0.9846939,B001DCJAJG,Rh,4,"December 17, 2012",True,Great simple phone,If you are looking for regular phone that's fairly durable this is great! Especially if used in heavy case? Yes I would recommend this phone,
76,0.15763128,0.60202676,0.24034192,B001GQ3DJM,Nathan Gaida,3,"November 18, 2008",False,Ok phone to tide me over,"Short: This phone works fine as a basic phone, if that is all you are looking for. Long: My old phone's LCD croaked on me, and I wanted to wait a bit before buying an HTC Dream, so I went with this cheap phone. Complaints: Menu/key response is sometimes slow. No way to get data to phone via USB cable, at least if you live in the US. It seems like a USB cable exists (in Europe, Asia and Australia) but it costs about as much as the phone itself does after exchange rates. If you go to [...], they talk about cable CA-126, which works with the 1680. It has a regular usb connector on one end, and a Nokia microusb & 2.5mm charger plug on the other. The US Nokia manual says the Microusb port is for ""authorized personal only"", which to my mind says that the carriers in the US wanted to force people into getting things onto the phone via some $$$-chargeable method. In any event, I'll be getting a new phone in a few months so I'll live with this phone for now. But the limitations it has makes it so that it is only suitable for those who are not looking for anything other than making/receiving phone calls (like my parents).",2.0
